ecosystem,package_name,prev_version,version,y_malicious,delta_num_requires_dist,delta_summary_len,delta_description_len,delta_num_classifiers,delta_has_author,delta_has_license,delta_num_dependencies,delta_num_dev_dependencies,delta_num_scripts,delta_num_keywords,delta_version_len,delta_version_num_dots,delta_version_has_prerelease,prev_label_malicious,static_size_prev_uncompressed_bytes,static_size_curr_uncompressed_bytes,static_size_delta_vs_prev,static_size_ratio_vs_prev,ratio_static_size_uncompressed_bytes,delta_pypi_size_bytes,ratio_pypi_size_bytes,delta_npm_unpacked_size_bytes,ratio_npm_unpacked_size_bytes,delta_npm_file_count,ratio_npm_file_count,delta_entropy_ratio_size,ratio_entropy_ratio_size,delta_entropy_indicator,ratio_entropy_indicator
npm,@gthwebdev/ui-tooltip,0.0.1-security,2.3.10,1,,,-24.0,,,,0.0,0.0,2.0,0.0,-8.0,0.0,-1.0,,452.0,3197.0,2745.0,7.073008849557522,7.073008849557522,,,2745.0,7.073008849557522,0.0,1.0,1372.5,7.073008849557522,0.0,
npm,@hisdk/mail-mac,0.0.1-security,1.0.1,1,,,-24.0,,,,0.0,0.0,1.0,0.0,-9.0,0.0,-1.0,,440.0,317.0,-123.0,0.7204545454545455,0.7204545454545455,,,-123.0,0.7204545454545455,-1.0,0.5,97.0,1.440909090909091,0.0,
npm,@hover-design/react,0.1.6,0.1.7,0,,,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,56289.0,146713.0,90424.0,2.606423990477713,2.606423990477713,,,90424.0,2.606423990477713,84.0,2.12,172.20327044025157,1.2294452785272232,0.0,
npm,@hover-design/react,0.1.7,0.1.8,0,,,0.0,,,,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,,146713.0,317676.0,170963.0,2.1652886928902007,2.1652886928902007,,,170963.0,2.1652886928902007,116.0,1.729559748427673,232.46218410520305,1.2519305533437888,0.0,
npm,@hover-design/react,0.1.8,0.1.9,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,317676.0,420684.0,103008.0,1.324254901220111,1.324254901220111,,,103008.0,1.324254901220111,51.0,1.1854545454545455,135.25626324595646,1.1170861896795414,0.0,
npm,@hover-design/react,0.1.9,0.2.1-beta,1,,,0.0,,,,0.0,2.0,1.0,9.0,5.0,0.0,1.0,,420684.0,191009.0,-229675.0,0.454043890426068,0.454043890426068,,,-229675.0,0.454043890426068,-106.0,0.6748466257668712,-422.21899051868377,0.6728104921768099,0.0,
npm,@igh/server-updater-ssh,1.1.3,1.2.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2395.0,2397.0,2.0,1.0008350730688935,1.0008350730688935,,,2.0,1.0008350730688935,0.0,1.0,1.0,1.0008350730688935,0.0,
npm,@igh/server-updater-ssh,1.2.0,1.2.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2397.0,2442.0,45.0,1.018773466833542,1.018773466833542,,,45.0,1.018773466833542,0.0,1.0,22.5,1.018773466833542,0.0,
npm,@igh/server-updater-ssh,1.2.1,1.2.12,0,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2442.0,2523.0,81.0,1.0331695331695332,1.0331695331695332,,,81.0,1.0331695331695332,0.0,1.0,40.5,1.0331695331695332,0.0,
npm,@igh/server-updater-ssh,1.2.12,1.2.16,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2523.0,4063.0,1540.0,1.6103844629409434,1.6103844629409434,,,1540.0,1.6103844629409434,0.0,1.0,770.0,1.6103844629409434,0.0,
npm,@igh/server-updater-ssh-l1,1.2.13,1.2.17,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3318.0,4850.0,1532.0,1.4617239300783604,1.4617239300783604,,,1532.0,1.4617239300783604,0.0,1.0,766.0,1.4617239300783604,0.0,
npm,@igh/server-updater-ssh-l2,1.2.14,1.2.18,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3318.0,4850.0,1532.0,1.4617239300783604,1.4617239300783604,,,1532.0,1.4617239300783604,0.0,1.0,766.0,1.4617239300783604,0.0,
npm,@johndeere-tech/eslint-plugin-timbercloud-custom-rules,0.0.1-security,101.101.101,1,,,-1.0,,,,1.0,0.0,2.0,0.0,-3.0,0.0,-1.0,,518.0,741.0,223.0,1.4305019305019304,1.4305019305019304,,,223.0,1.4305019305019304,1.0,1.5,-12.0,0.9536679536679536,0.0,
npm,@justworkshr/alma,99.9.0,99.9.1,1,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,233.0,5554.0,5321.0,23.836909871244636,23.836909871244636,,,5321.0,23.836909871244636,1.0,1.5,1734.8333333333333,15.891273247496423,0.0,
npm,@kp-admin/history,20.0.0,20.0.1,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1061.0,1063.0,2.0,1.0018850141376061,1.0018850141376061,,,2.0,1.0018850141376061,0.0,1.0,0.6666666666666288,1.001885014137606,0.0,
npm,@kp-admin/history,20.0.1,20.0.2,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1063.0,1055.0,-8.0,0.9924741298212606,0.9924741298212606,,,-8.0,0.9924741298212606,0.0,1.0,-2.6666666666666288,0.9924741298212607,0.0,
npm,@kp-admin/history,20.0.2,20.0.3,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1055.0,1145.0,90.0,1.085308056872038,1.085308056872038,,,90.0,1.085308056872038,0.0,1.0,30.0,1.085308056872038,0.0,
npm,@kp-admin/history,20.0.3,20.0.4,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1145.0,1161.0,16.0,1.0139737991266375,1.0139737991266375,,,16.0,1.0139737991266375,0.0,1.0,5.333333333333314,1.0139737991266375,0.0,
npm,@mintstudiouicore/telemetry,0.0.1-security,172.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-7.0,0.0,-1.0,,464.0,6432.0,5968.0,13.862068965517242,13.862068965517242,,,5968.0,13.862068965517242,6.0,4.0,572.0,3.4655172413793105,0.0,
npm,@monkey-tilt/ui,0.0.1-security,0.0.1-security,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,440.0,440.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@monkey-tilt/ui,0.0.1-security,1.0.0,1,,,-24.0,,,,0.0,0.0,1.0,0.0,-9.0,0.0,-1.0,,440.0,1677.0,1237.0,3.8113636363636365,3.8113636363636365,,,1237.0,3.8113636363636365,0.0,1.0,618.5,3.8113636363636365,0.0,
npm,@monkey-tilt/ui,1.0.0,1.0.1,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1677.0,1677.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@msdyn365-commerce-marketplace/tax-registration-numbers,0.0.1-security,0.3.0,1,,,-21.0,,,,1.0,1.0,1.0,0.0,-9.0,0.0,-1.0,,520.0,655.0,135.0,1.2596153846153846,1.2596153846153846,,,135.0,1.2596153846153846,0.0,1.0,67.5,1.2596153846153846,0.0,
npm,@navancorp/angular-web-components,1.0.5,1.0.7,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2904.0,3513.0,609.0,1.209710743801653,1.209710743801653,,,609.0,1.209710743801653,0.0,1.0,203.0,1.209710743801653,0.0,
npm,@navancorp/angular-web-components,1.0.7,1.0.8,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3513.0,3511.0,-2.0,0.9994306860233418,0.9994306860233418,,,-2.0,0.9994306860233418,0.0,1.0,-0.6666666666667425,0.9994306860233418,0.0,
npm,@navancorp/angular-web-components,1.0.8,1.0.8,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3511.0,3511.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@navancorp/angular-web-components,1.0.8,1.0.9,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3511.0,3511.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@navancorp/angular-web-components,1.0.9,1.0.9,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3511.0,3511.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@navancorp/angular-web-components,1.0.9,1.1.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3511.0,4489.0,978.0,1.2785531187695813,1.2785531187695813,,,978.0,1.2785531187695813,0.0,1.0,326.0,1.2785531187695813,0.0,
npm,@navancorp/angular-web-components,1.1.0,1.1.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4489.0,4899.0,410.0,1.0913343729115617,1.0913343729115617,,,410.0,1.0913343729115617,0.0,1.0,136.66666666666674,1.0913343729115617,0.0,
npm,@navancorp/angular-web-components,1.1.1,1.2.8937,0,,,0.0,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,4899.0,4741.0,-158.0,0.9677485201061441,0.9677485201061441,,,-158.0,0.9677485201061441,0.0,1.0,-52.66666666666674,0.9677485201061441,0.0,
npm,@navancorp/angular-web-components,1.2.8937,1.2.9213,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4741.0,4741.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@neednova/cash,0.0.1-security,172.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-7.0,0.0,-1.0,,438.0,6419.0,5981.0,14.655251141552512,14.655251141552512,,,5981.0,14.655251141552512,6.0,4.0,583.375,3.663812785388128,0.0,
npm,@neo-ds/neo-utils,0.0.1-security,3.3.7,1,,,-11.0,,,,0.0,0.0,1.0,0.0,-9.0,0.0,-1.0,,444.0,1225.0,781.0,2.759009009009009,2.759009009009009,,,781.0,2.759009009009009,1.0,1.5,186.33333333333331,1.8393393393393394,0.0,
npm,@nx/devkit,20.8.0-rc.0,20.8.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,,210018.0,210014.0,-4.0,0.9999809540134655,0.9999809540134655,,,-4.0,0.9999809540134655,0.0,1.0,-0.038461538461660894,0.9999809540134654,0.0,
npm,@nx/devkit,20.8.1,20.8.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,210014.0,210014.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/devkit,20.8.2,20.8.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,210014.0,210014.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/devkit,20.8.3,20.9.0-canary.20250415-bc685ce,1,,,0.0,,,,0.0,0.0,0.0,0.0,24.0,1.0,1.0,,210014.0,210037.0,23.0,1.0001095165084233,1.0001095165084233,,,23.0,1.0001095165084233,0.0,1.0,0.22115384615403855,1.0001095165084233,0.0,
npm,@nx/devkit,20.9.0-canary.20250415-bc685ce,21.4.0-canary.20250812-d2a0593,0,,,0.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,210037.0,241468.0,31431.0,1.1496450625366006,1.1496450625366006,,,31431.0,1.1496450625366006,51.0,1.4903846153846154,-461.72847394540963,0.771374751637461,0.0,
npm,@nx/devkit,21.4.0-canary.20250812-d2a0593,21.4.0-canary.20250813-811d184,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,241468.0,241468.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/devkit,21.4.0-canary.20250813-811d184,21.4.0-canary.20250815-18ba315,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,241468.0,241468.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/devkit,21.4.0-canary.20250815-18ba315,21.4.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-24.0,-1.0,-1.0,,241468.0,241377.0,-91.0,0.9996231384696938,0.9996231384696938,,,-91.0,0.9996231384696938,0.0,1.0,-0.5870967741934692,0.9996231384696938,0.0,
npm,@nx/devkit,21.4.1,21.5.0-beta.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,7.0,1.0,1.0,,241377.0,241398.0,21.0,1.0000870008327223,1.0000870008327223,,,21.0,1.0000870008327223,0.0,1.0,0.1354838709678461,1.0000870008327223,0.0,
npm,@nx/eslint,21.4.0-canary.20250812-d2a0593,21.4.0-canary.20250813-811d184,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,247329.0,247329.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/eslint,21.4.0-canary.20250813-811d184,21.4.0-canary.20250815-18ba315,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,247329.0,247329.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/eslint,21.4.0-canary.20250815-18ba315,21.4.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-24.0,-1.0,-1.0,,247329.0,247233.0,-96.0,0.9996118530378565,0.9996118530378565,,,-96.0,0.9996118530378565,0.0,1.0,-0.8275862068967399,0.9996118530378564,0.0,
npm,@nx/eslint,21.4.1,21.5.0-beta.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,7.0,1.0,1.0,,247233.0,247261.0,28.0,1.000113253489623,1.000113253489623,,,28.0,1.000113253489623,0.0,1.0,0.2413793103446551,1.000113253489623,0.0,
npm,@nx/js,20.8.0-rc.0,20.8.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,,586429.0,585804.0,-625.0,0.998934227331868,0.998934227331868,,,-625.0,0.998934227331868,0.0,1.0,-2.6260504201682124,0.9989342273318679,0.0,
npm,@nx/js,20.8.1,20.8.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,585804.0,585958.0,154.0,1.0002628865627412,1.0002628865627412,,,154.0,1.0002628865627412,0.0,1.0,0.647058823529278,1.000262886562741,0.0,
npm,@nx/js,20.8.2,20.8.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,585958.0,585958.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/js,20.8.3,20.9.0-canary.20250415-bc685ce,1,,,0.0,,,,0.0,0.0,0.0,0.0,24.0,1.0,1.0,,585958.0,586486.0,528.0,1.000901088473918,1.000901088473918,,,528.0,1.000901088473918,0.0,1.0,2.2184873949581743,1.000901088473918,0.0,
npm,@nx/js,20.9.0-canary.20250415-bc685ce,21.4.0-canary.20250812-d2a0593,0,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,586486.0,685705.0,99219.0,1.169175393786041,1.169175393786041,,,99219.0,1.169175393786041,192.0,1.8067226890756303,-869.5641000586281,0.6471249853978552,0.0,
npm,@nx/js,21.4.0-canary.20250812-d2a0593,21.4.0-canary.20250813-811d184,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,685705.0,685973.0,268.0,1.0003908386259397,1.0003908386259397,,,268.0,1.0003908386259397,2.0,1.0046511627906978,-6.762327734711334,0.9957593995582271,0.0,
npm,@nx/js,21.4.0-canary.20250813-811d184,21.4.0-canary.20250815-18ba315,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,685973.0,862563.0,176590.0,1.2574299571557481,1.2574299571557481,,,176590.0,1.2574299571557481,1.0,1.0023148148148149,404.16189269523557,1.254525961873633,0.0,
npm,@nx/js,21.4.0-canary.20250815-18ba315,21.4.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-24.0,-1.0,-1.0,,862563.0,696578.0,-165985.0,0.807567679114453,0.807567679114453,,,-165985.0,0.807567679114453,7.0,1.0161662817551964,-408.9305374763803,0.7947200114921777,0.0,
npm,@nx/js,21.4.1,21.5.0-beta.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,7.0,1.0,1.0,,696578.0,692168.0,-4410.0,0.9936690507021467,0.9936690507021467,,,-4410.0,0.9936690507021467,0.0,1.0,-10.02272727272748,0.9936690507021466,0.0,
npm,@nx/node,20.8.0-rc.0,20.8.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,,77736.0,77711.0,-25.0,0.999678398682721,0.999678398682721,,,-25.0,0.999678398682721,0.0,1.0,-0.4166666666665151,0.9996783986827211,0.0,
npm,@nx/node,20.8.1,20.8.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77711.0,77711.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/node,20.8.2,20.8.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77711.0,77711.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/node,20.8.3,20.9.0-canary.20250415-bc685ce,1,,,0.0,,,,0.0,0.0,0.0,0.0,24.0,1.0,1.0,,77711.0,77831.0,120.0,1.0015441829342049,1.0015441829342049,,,120.0,1.0015441829342049,0.0,1.0,2.0,1.0015441829342049,0.0,
npm,@nx/node,20.9.0-canary.20250415-bc685ce,21.4.0-canary.20250812-d2a0593,0,,,0.0,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,77831.0,107757.0,29926.0,1.3844997494571571,1.3844997494571571,,,29926.0,1.3844997494571571,48.0,1.8,-299.4333333333334,0.7691665274761984,0.0,
npm,@nx/node,21.4.0-canary.20250812-d2a0593,21.4.0-canary.20250813-811d184,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107757.0,107757.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/node,21.4.0-canary.20250813-811d184,21.4.0-canary.20250815-18ba315,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,107757.0,107855.0,98.0,1.0009094536781833,1.0009094536781833,,,98.0,1.0009094536781833,0.0,1.0,0.9074074074073906,1.0009094536781833,0.0,
npm,@nx/node,21.4.0-canary.20250815-18ba315,21.4.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-24.0,-1.0,-1.0,,107855.0,107685.0,-170.0,0.9984238097445645,0.9984238097445645,,,-170.0,0.9984238097445645,0.0,1.0,-1.5740740740740193,0.9984238097445645,0.0,
npm,@nx/node,21.4.1,21.5.0-beta.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,7.0,1.0,1.0,,107685.0,107734.0,49.0,1.0004550308770952,1.0004550308770952,,,49.0,1.0004550308770952,0.0,1.0,0.4537037037036953,1.0004550308770952,0.0,
npm,@nx/workspace,20.8.0-rc.0,20.8.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,,231525.0,231510.0,-15.0,0.9999352121801102,0.9999352121801102,,,-15.0,0.9999352121801102,0.0,1.0,-0.078125,0.9999352121801102,0.0,
npm,@nx/workspace,20.8.1,20.8.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,231510.0,231510.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/workspace,20.8.2,20.8.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,231510.0,231510.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/workspace,20.8.3,20.9.0-canary.20250415-bc685ce,1,,,0.0,,,,0.0,0.0,0.0,0.0,24.0,1.0,1.0,,231510.0,231582.0,72.0,1.0003110016845924,1.0003110016845924,,,72.0,1.0003110016845924,0.0,1.0,0.375,1.0003110016845924,0.0,
npm,@nx/workspace,20.9.0-canary.20250415-bc685ce,21.4.0-canary.20250812-d2a0593,0,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,231582.0,282084.0,50502.0,1.218073943570744,1.218073943570744,,,50502.0,1.218073943570744,153.0,1.796875,-388.5214673913043,0.6778846294654575,0.0,
npm,@nx/workspace,21.4.0-canary.20250812-d2a0593,21.4.0-canary.20250813-811d184,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,282084.0,282084.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@nx/workspace,21.4.0-canary.20250813-811d184,21.4.0-canary.20250815-18ba315,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,282084.0,422347.0,140263.0,1.4972384112533854,1.4972384112533854,,,140263.0,1.4972384112533854,1.0,1.0028985507246377,403.0212867554661,1.4929111326081443,0.0,
npm,@nx/workspace,21.4.0-canary.20250815-18ba315,21.4.1,0,,,0.0,,,,1.0,0.0,0.0,0.0,-24.0,-1.0,-1.0,,422347.0,282667.0,-139680.0,0.6692766848113044,0.6692766848113044,,,-139680.0,0.6692766848113044,-1.0,0.9971098265895953,-401.3314316830024,0.6712166172310474,0.0,
npm,@nx/workspace,21.4.1,21.5.0-beta.0,1,,,0.0,,,,-1.0,0.0,0.0,0.0,7.0,1.0,1.0,,282667.0,282016.0,-651.0,0.9976969366781407,0.9976969366781407,,,-651.0,0.9976969366781407,0.0,1.0,-1.88695652173908,0.9976969366781407,0.0,
npm,@partnercenter-react/ui-webcore,0.0.1-security,0.0.1-security,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,472.0,472.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@partnercenter-react/ui-webcore,0.0.1-security,1.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-9.0,0.0,-1.0,,472.0,6464.0,5992.0,13.694915254237289,13.694915254237289,,,5992.0,13.694915254237289,6.0,4.0,572.0,3.4237288135593222,0.0,
npm,@partnercenter-react/ui-webcore,1.0.0,162.0.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,6464.0,6466.0,2.0,1.0003094059405941,1.0003094059405941,,,2.0,1.0003094059405941,0.0,1.0,0.25,1.0003094059405941,0.0,
npm,@patheon-systems/workspace-configs,99.9.0,99.9.1,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,250.0,5046.0,4796.0,20.184,20.184,,,4796.0,20.184,1.0,1.5,1557.0,13.456,0.0,
npm,@patheon-systems/workspace-configs,99.9.1,99.9.2,1,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,5046.0,5097.0,51.0,1.0101070154577882,1.0101070154577882,,,51.0,1.0101070154577882,0.0,1.0,17.0,1.0101070154577882,0.0,
npm,@plentific/dashboard,0.0.1-security,172.0.0,1,,,76.0,,,,0.0,0.0,3.0,7.0,-7.0,0.0,-1.0,,450.0,6425.0,5975.0,14.277777777777779,14.277777777777779,,,5975.0,14.277777777777779,6.0,4.0,578.125,3.5694444444444446,0.0,
npm,@portal-reporting/report-ui-templates,0.0.1-security,100.99.99,1,,,-21.0,,,,0.0,0.0,1.0,0.0,-5.0,0.0,-1.0,,484.0,7854174.0,7853690.0,16227.63223140496,16227.63223140496,,,7853690.0,16227.63223140496,3.0,2.5,1570592.8,6491.052892561984,1.0,
npm,@react-native-aria/switch,0.2.2-alpha.1,0.2.4,0,,,5.0,,,,0.0,0.0,4.0,3.0,-8.0,-1.0,-1.0,,8222.0,22698.0,14476.0,2.7606421795183653,2.7606421795183653,,,14476.0,2.7606421795183653,17.0,1.894736842105263,197.76315789473682,1.4570055947458038,0.0,
npm,@react-native-aria/switch,0.2.4,0.2.4-alpha.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,8.0,1.0,1.0,,22698.0,22706.0,8.0,1.0003524539607014,1.0003524539607014,,,8.0,1.0003524539607014,0.0,1.0,0.2222222222221717,1.0003524539607014,0.0,
npm,@react-native-aria/switch,0.2.4-alpha.0,0.2.4-alpha.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22706.0,22706.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
npm,@react-native-aria/switch,0.2.4-alpha.1,0.2.5,1,,,0.0,,,,0.0,0.0,-1.0,0.0,-8.0,-1.0,-1.0,,22706.0,26136.0,3430.0,1.1510613934642826,1.1510613934642826,,,3430.0,1.1510613934642826,-10.0,0.7222222222222222,374.5085470085471,1.5937773140274685,0.0,
npm,@rxap/ngx-bootstrap,19.0.2-dev.0,19.0.2-dev.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4098166.0,4100299.0,2133.0,1.0005204767205622,1.0005204767205622,,,2133.0,1.0005204767205622,0.0,1.0,14.31543624160986,1.0005204767205622,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.1,19.0.2-dev.1,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4100299.0,4100299.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.1,19.0.2-dev.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4100299.0,4100931.0,632.0,1.0001541351008791,1.0001541351008791,,,632.0,1.0001541351008791,0.0,1.0,4.241610738255986,1.0001541351008794,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.2,19.0.2-dev.2,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4100931.0,4100931.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.2,19.0.2-dev.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4100931.0,4101503.0,572.0,1.0001394805228374,1.0001394805228374,,,572.0,1.0001394805228374,0.0,1.0,3.8389261744960095,1.0001394805228374,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.3,19.0.2-dev.3,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4101503.0,4101503.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.2-dev.3,19.0.3-dev.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4101503.0,4101457.0,-46.0,0.9999887845992067,0.9999887845992067,,,-46.0,0.9999887845992067,0.0,1.0,-0.3087248322153755,0.9999887845992067,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.3-dev.0,19.0.3-dev.0,0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4101457.0,4101457.0,0.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
npm,@rxap/ngx-bootstrap,19.0.3-dev.0,19.0.4-dev.0,1,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4101457.0,4102531.0,1074.0,1.000261858164062,1.000261858164062,,,1074.0,1.000261858164062,0.0,1.0,7.208053691276291,1.0002618581640623,0.0,1.0
